<h1>	<h1>	<h1>	タグ		
経済	ケイザイ	経済	名詞-一般		
政策	セイサク	政策	名詞-一般		
の	ノ	の	助詞-連体化		
急務	キュウム	急務	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
「	「	「	記号-括弧開		
流通	リュウツウ	流通	名詞-サ変接続		
革命	カクメイ	革命	名詞-一般		
」	」	」	記号-括弧閉		
批判	ヒハン	批判	名詞-サ変接続		
の	ノ	の	助詞-連体化		
俗論	ゾクロン	俗論	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
答える	コタエル	答える	動詞-自立	一段	基本形
。	。	。	記号-句点		
　	　	　	記号-空白		
第	ダイ	第	接頭詞-数接続		
三	サン	三	名詞-数		
段階	ダンカイ	段階	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
立つ	タツ	立つ	動詞-自立	五段・タ行	基本形
日本	ニッポン	日本	名詞-固有名詞-地域-国		
(	(	(	未知語		
対談	タイダン	対談	名詞-サ変接続		
)	)	)	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
現代	ゲンダイ	現代	名詞-一般		
政党	セイトウ	政党	名詞-一般		
政治	セイジ	政治	名詞-一般		
の	ノ	の	助詞-連体化		
課題	カダイ	課題	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
原子力	ゲンシリョク	原子力	名詞-一般		
潜水艦	センスイカン	潜水艦	名詞-一般		
と	ト	と	助詞-並立助詞		
科学	カガク	科学	名詞-一般		
者	シャ	者	名詞-接尾-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
アメリカ	アメリカ	アメリカ	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
像	ゾウ	像	名詞-接尾-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
インド	インド	インド	名詞-固有名詞-地域-国		
・	・	・	記号-一般		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
・	・	・	記号-一般		
アメリカ	アメリカ	アメリカ	名詞-固有名詞-地域-国		
(	(	(	未知語		
座談	ザダン	座談	名詞-サ変接続		
会	カイ	会	名詞-接尾-一般		
)	)	)	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
大衆	タイシュウ	大衆	名詞-一般		
文化	ブンカ	文化	名詞-一般		
論	ロン	論	名詞-接尾-一般		
における	ニオケル	における	助詞-格助詞-連語		
二つ	フタツ	二つ	名詞-一般		
の	ノ	の	助詞-連体化		
虚像	キョゾウ	虚像	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
変革	ヘンカク	変革	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
余暇	ヨカ	余暇	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
ラオス	ラオス	ラオス	名詞-固有名詞-地域-国		
・	・	・	記号-一般		
ヴェトナム	ヴェトナム	ヴェトナム	未知語		
動乱	ドウラン	動乱	名詞-一般		
地帯	チタイ	地帯	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
ゆく	ユク	ゆく	動詞-自立	五段・カ行促音便ユク	基本形
。	。	。	記号-句点		
　	　	　	記号-空白		
アメリカ	アメリカ	アメリカ	名詞-固有名詞-地域-国		
の	ノ	の	助詞-格助詞-一般		
作っ	ツクッ	作る	動詞-自立	五段・ラ行	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
もう	モウ	もう	副詞-一般		
一つ	ヒトツ	一つ	名詞-一般		
の	ノ	の	助詞-連体化		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
経済	ケイザイ	経済	名詞-一般		
に対する	ニタイスル	に対する	助詞-格助詞-連語		
或	アル	或	連体詞		
る	ル	り	助動詞	文語・リ	体言接続
評価	ヒョウカ	評価	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
労働	ロウドウ	労働	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
支える	ササエル	支える	動詞-自立	一段	基本形
魂	タマシイ	魂	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
エネルギー	エネルギー	エネルギー	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
唇	クチビル	唇	名詞-一般		
寒	カン	寒	名詞-一般		
録	ロク	録	名詞-接尾-一般		
（	（	（	記号-括弧開		
鍵	カギ	鍵	名詞-一般		
と	ト	と	助詞-並立助詞		
垣根	カキネ	垣根	名詞-一般		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
読者	ドクシャ	読者	名詞-一般		
論壇	ロンダン	論壇	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
表紙	ヒョウシ	表紙	名詞-一般		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
〔	〔	〔	記号-括弧開		
グラビア	グラビア	グラビア	名詞-一般		
〕	〕	〕	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
警視庁	ケイシチョウ	警視庁	名詞-固有名詞-組織		
捜査	ソウサ	捜査	名詞-サ変接続		
二	ニ	二	名詞-数		
課	カ	課	名詞-接尾-助数詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
海	ウミ	海	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
生きる	イキル	生きる	動詞-自立	一段	基本形
夜間	ヤカン	夜間	名詞-一般		
中学生	チュウガクセイ	中学生	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
うち	ウチ	うち	名詞-一般		
の	ノ	の	助詞-連体化		
三	サン	三	名詞-数		
代目	ダイメ	代目	名詞-接尾-助数詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
女	オンナ	女	名詞-一般		
・	・	・	記号-一般		
今日	キョウ	今日	名詞-副詞可能		
を	ヲ	を	助詞-格助詞-一般		
生きる	イキル	生きる	動詞-自立	一段	基本形
　	　	　	記号-空白		
(	(	(	未知語		
第	ダイ	第	接頭詞-数接続		
六	ロク	六	名詞-数		
回	カイ	回	名詞-接尾-助数詞		
)	)	)	未知語		
　	　	　	記号-空白		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
(1)	(1)	(1)	未知語		
体験	タイケン	体験	名詞-サ変接続		
手記	シュキ	手記	名詞-サ変接続		
募集	ボシュウ	募集	名詞-サ変接続		
　	　	　	記号-空白		
(2)	(2)	(2)	未知語		
第	ダイ	第	接頭詞-数接続		
八	ハチ	八	名詞-数		
回	カイ	回	名詞-接尾-助数詞		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
新人	シンジン	新人	名詞-一般		
賞	ショウ	賞	名詞-接尾-一般		
小説	ショウセツ	小説	名詞-一般		
募集	ボシュウ	募集	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
今井	イマイ	今井	名詞-固有名詞-人名-姓		
正	タダシ	正	名詞-固有名詞-人名-名		
の	ノ	の	助詞-連体化		
社会	シャカイ	社会	名詞-一般		
性	セイ	性	名詞-接尾-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
映画	エイガ	映画	名詞-一般		
・	・	・	名詞-数		
人	ニン	人	名詞-接尾-助数詞		
と	ト	と	助詞-並立助詞		
作品	サクヒン	作品	名詞-一般		
ー	ー	ー	未知語		
3	3	3	未知語		
ー	ー	ー	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
財界	ザイカイ	財界	名詞-一般		
・	・	・	記号-一般		
政治	セイジ	政治	名詞-一般		
献金	ケンキン	献金	名詞-サ変接続		
の	ノ	の	助詞-連体化		
内幕	ウチマク	内幕	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
拝啓	ハイケイ	拝啓	名詞-一般		
池田	イケダ	池田	名詞-固有名詞-地域-一般		
総理	ソウリ	総理	名詞-一般		
大臣殿	オオイドノ	大臣殿	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
自衛隊	ジエイタイ	自衛隊	名詞-固有名詞-組織		
機	キ	機	名詞-接尾-一般		
は	ハ	は	助詞-係助詞		
なぜ	ナゼ	なぜ	副詞-助詞類接続		
墜ちる	オチル	墜ちる	動詞-自立	一段	基本形
か	カ	か	助詞-副助詞／並立助詞／終助詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
自動車	ジドウシャ	自動車	名詞-一般		
時代	ジダイ	時代	名詞-一般		
の	ノ	の	助詞-連体化		
思想	シソウ	思想	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
スパルタ	スパルタ	スパルタ	名詞-一般		
教育	キョウイク	教育	名詞-サ変接続		
の	ノ	の	助詞-連体化		
すすめ	ススメ	すすめ	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
日	ビ	日	名詞-接尾-一般		
紡	紡	紡	未知語		
貝塚	カイヅカ	貝塚	名詞-一般		
チーム	チーム	チーム	名詞-一般		
の	ノ	の	助詞-連体化		
記録	キロク	記録	名詞-サ変接続		
映画	エイガ	映画	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
観	ミ	観る	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
思う	オモウ	思う	動詞-自立	五段・ワ行促音便	基本形
。	。	。	記号-句点		
　	　	　	記号-空白		
世界	セカイ	世界	名詞-一般		
核	カク	核	名詞-一般		
戦争	センソウ	戦争	名詞-サ変接続		
の	ノ	の	助詞-連体化		
果て	ハテ	果て	名詞-一般		
〔	〔	〔	記号-括弧開		
本誌	ホンシ	本誌	名詞-一般		
独占	ドクセン	独占	名詞-サ変接続		
〕	〕	〕	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
随筆	ズイヒツ	随筆	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
早春	ソウシュン	早春	名詞-一般		
の	ノ	の	助詞-連体化		
加賀	カガ	加賀	名詞-固有名詞-地域-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
一期一会	イチゴイチエ	一期一会	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
事実	ジジツ	事実	名詞-副詞可能		
と	ト	と	助詞-並立助詞		
真実	シンジツ	真実	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
あぐら	アグラ	あぐら	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
再	サイ	再	接頭詞-名詞接続		
煙	ケムリ	煙	名詞-一般		
の	ノ	の	助詞-連体化		
弁	ベン	弁	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
戦争	センソウ	戦争	名詞-サ変接続		
名画	メイガ	名画	名詞-一般		
と	ト	と	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
御	ゴ	御	接頭詞-名詞接続		
対面	タイメン	対面	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
大阪	オオサカ	大阪	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
人	ヒト	人	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
誘拐	ユウカイ	誘拐	名詞-サ変接続		
犯人	ハンニン	犯人	名詞-一般		
と	ト	と	助詞-並立助詞		
ことば	コトバ	ことば	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
外務	ガイム	外務	名詞-一般		
大臣	ダイジン	大臣	名詞-一般		
大平	オオヒラ	大平	名詞-固有名詞-人名-姓		
正芳	マサヨシ	正芳	名詞-固有名詞-人名-名		
に	ニ	に	助詞-格助詞-一般		
訊く	キク	訊く	動詞-自立	五段・カ行イ音便	基本形
ー	ー	ー	未知語		
ー	ー	ー	未知語		
第一線	ダイイッセン	第一線	名詞-一般		
人物	ジンブツ	人物	名詞-一般		
インタビューー	インタビューー	インタビューー	未知語		
6	6	6	未知語		
ー	ー	ー	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
女	オンナ	女	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
女系	ジョケイ	女系	名詞-一般		
分布	ブンプ	分布	名詞-サ変接続		
図	ズ	図	名詞-接尾-一般		
ー	ー	ー	未知語		
6	6	6	未知語		
ー	ー	ー	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
文化	ブンカ	文化	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
叱る	シカル	叱る	動詞-自立	五段・ラ行	基本形
ー	ー	ー	未知語		
ー	ー	ー	未知語		
連載	レンサイ	連載	名詞-サ変接続		
対談	タイダン	対談	名詞-サ変接続		
ー	ー	ー	未知語		
最終	サイシュウ	最終	名詞-一般		
回	カイ	回	名詞-一般		
ー	ー	ー	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
【	【	【	記号-括弧開		
創作	ソウサク	創作	名詞-サ変接続		
】	】	】	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
影絵	カゲエ	影絵	名詞-一般		
女人	ニョニン	女人	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
秀吉	ヒデヨシ	秀吉	名詞-固有名詞-人名-名		
と	ト	と	助詞-並立助詞		
利休	リキュウ	利休	名詞-固有名詞-人名-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
非	ヒ	非	接頭詞-名詞接続		
色	イロ	色	名詞-一般		
（	（	（	記号-括弧開		
ひし	ヒシ	ひす	動詞-自立	五段・サ行	連用形
ょ	ょ	ょ	未知語		
く	ク	く	動詞-非自立	五段・カ行促音便	基本形
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
雪	ユキ	雪	名詞-一般		
後庵	ゴアン	後庵	名詞-固有名詞-地域-一般		
夜話	ヤワ	夜話	名詞-一般		
EOS
<h2>	<h2>	<h2>	タグ		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
　	　	　	記号-空白		
78(3)(905);3	78(3)(905);3	78(3)(905);3	未知語		
月	ツキ	月	名詞-一般		
特大	トクダイ	特大	名詞-一般		
号	ゴウ	号	名詞-接尾-一般		
</h2>	</h2>	</h2>	タグ		
EOS
今月	コンゲツ	今月	名詞-副詞可能		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
春夏秋冬	シュンカシュウトウ	春夏秋冬	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
政治	セイジ	政治	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
経済	ケイザイ	経済	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
文化	ブンカ	文化	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
科学	カガク	科学	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
社会	シャカイ	社会	名詞-固有名詞-組織		
。	。	。	記号-句点		
　	　	　	記号-空白		
教育	キョウイク	教育	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
海外	カイガイ	海外	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
大衆	タイシュウ	大衆	名詞-一般		
文化	ブンカ	文化	名詞-一般		
論	ロン	論	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
ただす	タダス	ただす	動詞-自立	五段・サ行	基本形
。	。	。	記号-句点		
　	　	　	記号-空白		
情報	ジョウホウ	情報	名詞-一般		
産業	サンギョウ	産業	名詞-一般		
論	ロン	論	名詞-接尾-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
と	ト	と	助詞-並立助詞		
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
近代	キンダイ	近代	名詞-一般		
化	カ	化	名詞-接尾-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
を	ヲ	を	助詞-格助詞-一般		
いかに	イカニ	いかに	副詞-一般		
見る	ミル	見る	動詞-自立	一段	基本形
べき	ベキ	べし	助動詞	文語・ベシ	体言接続
か	カ	か	助詞-副助詞／並立助詞／終助詞		
(	(	(	未知語		
対談	タイダン	対談	名詞-サ変接続		
)	)	)	未知語		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
中	チュウ	中	接頭詞-名詞接続		
ソ	ソ	ソ	名詞-固有名詞-一般		
論争	ロンソウ	論争	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
国際	コクサイ	国際	名詞-一般		
共産	キョウサン	共産	名詞-固有名詞-組織		
主義	シュギ	主義	名詞-一般		
運動	ウンドウ	運動	名詞-サ変接続		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
アメリカ	アメリカ	アメリカ	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
新	シン	新	接頭詞-名詞接続		
動向	ドウコウ	動向	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
毛沢東	モウタクトウ	毛沢東	名詞-固有名詞-人名-一般		
の	ノ	の	助詞-連体化		
思想	シソウ	思想	名詞-一般		
と	ト	と	助詞-並立助詞		
戦略	センリャク	戦略	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
核	カク	核	名詞-一般		
武装	ブソウ	武装	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
団結	ダンケツ	団結	名詞-サ変接続		
の	ノ	の	助詞-連体化		
原則	ゲンソク	原則	名詞-一般		
は	ハ	は	助詞-係助詞		
何	ナニ	何	名詞-代名詞-一般		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
(	(	(	未知語		
人民日報	ジンミンニッポウ	人民日報	名詞-固有名詞-組織		
社説	シャセツ	社説	名詞-一般		
1	1	1	未知語		
月	ツキ	月	名詞-一般		
27	27	27	未知語		
日付	ヒヅケ	日付	名詞-一般		
抄訳	ショウヤク	抄訳	名詞-サ変接続		
)	)	)	未知語		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
私	ワタシ	私	名詞-代名詞-一般		
は	ハ	は	助詞-係助詞		
こう	コウ	こう	副詞-助詞類接続		
判断	ハンダン	判断	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
(	(	(	未知語		
各界	カクカイ	各界	名詞-一般		
アンケート	アンケート	アンケート	名詞-一般		
)	)	)	未知語		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
焦点	ショウテン	焦点	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
たつ	タツ	たつ	動詞-自立	五段・タ行	基本形
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
。	。	。	記号-句点		
　	　	　	記号-空白		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
都知事	トチジ	都知事	名詞-一般		
選	セン	選	名詞-接尾-一般		
・	・	・	記号-一般		
東	ヒガシ	東	名詞-一般		
,	,	,	未知語		
阪本	サカモト	阪本	名詞-固有名詞-人名-姓		
両氏	リョウシ	両氏	名詞-一般		
へ	ヘ	へ	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
質問	シツモン	質問	名詞-サ変接続		
と	ト	と	助詞-格助詞-一般		
回答	カイトウ	回答	名詞-サ変接続		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
統一	トウイツ	統一	名詞-サ変接続		
地方	チホウ	地方	名詞-一般		
選挙	センキョ	選挙	名詞-サ変接続		
の	ノ	の	助詞-連体化		
核心	カクシン	核心	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
この	コノ	この	連体詞		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
を	ヲ	を	助詞-格助詞-一般		
どう	ドウ	どう	副詞-助詞類接続		
する	スル	する	動詞-自立	サ変・スル	基本形
か	カ	か	助詞-副助詞／並立助詞／終助詞		
（	（	（	記号-括弧開		
質問	シツモン	質問	名詞-サ変接続		
の	ノ	の	助詞-連体化		
背景	ハイケイ	背景	名詞-一般		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
回答	カイトウ	回答	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
課せ	カセ	課する	動詞-自立	サ変・−スル	未然レル接続
られ	ラレ	られる	動詞-接尾	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
責任	セキニン	責任	名詞-一般		
と	ト	と	助詞-並立助詞		
使命	シメイ	使命	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
締め	シメ	締め	名詞-一般		
の	ノ	の	助詞-連体化		
都	ト	都	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
救う	スクウ	救う	動詞-自立	五段・ワ行促音便	基本形
途	ト	途	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
英国	エイコク	英国	名詞-固有名詞-地域-国		
を	ヲ	を	助詞-格助詞-一般		
拒絶	キョゼツ	拒絶	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
EEC	EEC	EEC	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
韓国	カンコク	韓国	名詞-固有名詞-地域-国		
最高	サイコウ	最高	名詞-一般		
会議	カイギ	会議	名詞-サ変接続		
の	ノ	の	助詞-連体化		
内幕	ウチマク	内幕	名詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
尖鋭	センエイ	尖鋭	名詞-一般		
化	カ	化	名詞-接尾-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
派閥	ハバツ	派閥	名詞-一般		
争い	アラソイ	争い	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
唇	クチビル	唇	名詞-一般		
寒	カン	寒	名詞-一般		
録	ロク	録	名詞-接尾-一般		
（	（	（	記号-括弧開		
青年	セイネン	青年	名詞-一般		
の	ノ	の	助詞-連体化		
死	シ	死	名詞-一般		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
表紙	ヒョウシ	表紙	名詞-一般		
の	ノ	の	助詞-連体化		
言葉	コトバ	言葉	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
読者	ドクシャ	読者	名詞-一般		
論壇	ロンダン	論壇	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
グラビア	グラビア	グラビア	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
浪人	ロウニン	浪人	名詞-サ変接続		
（	（	（	記号-括弧開		
早稲田大学	ワセダダイガク	早稲田大学	名詞-固有名詞-組織		
写真	シャシン	写真	名詞-一般		
部	ブ	部	名詞-接尾-一般		
共同	キョウドウ	共同	名詞-サ変接続		
製作	セイサク	製作	名詞-サ変接続		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
うち	ウチ	うち	名詞-一般		
の	ノ	の	助詞-連体化		
三	サン	三	名詞-数		
代目	ダイメ	代目	名詞-接尾-助数詞		
（	（	（	記号-括弧開		
本誌	ホンシ	本誌	名詞-一般		
撮影	サツエイ	撮影	名詞-サ変接続		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
女	オンナ	女	名詞-一般		
・	・	・	記号-一般		
今日	キョウ	今日	名詞-副詞可能		
を	ヲ	を	助詞-格助詞-一般		
生きる	イキル	生きる	動詞-自立	一段	基本形
　	　	　	記号-空白		
(	(	(	未知語		
その	ソノ	その	フィラー		
三	サン	三	名詞-数		
)	)	)	未知語		
　	　	　	記号-空白		
熱海	アタミ	熱海	名詞-固有名詞-地域-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
第	ダイ	第	接頭詞-数接続		
八	ハチ	八	名詞-数		
回	カイ	回	名詞-接尾-助数詞		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
新人	シンジン	新人	名詞-一般		
賞	ショウ	賞	名詞-接尾-一般		
小説	ショウセツ	小説	名詞-一般		
募集	ボシュウ	募集	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
心	ココロ	心	名詞-一般		
の	ノ	の	助詞-連体化		
中	ナカ	中	名詞-非自立-副詞可能		
の	ノ	の	助詞-連体化		
戦争	センソウ	戦争	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
朱儒	シュジュ	朱儒	名詞-一般		
の	ノ	の	助詞-連体化		
歎	歎	歎	未知語		
き	キ	きる	動詞-自立	一段	連用形
と	ト	と	助詞-格助詞-引用		
怒り	オコリ	怒る	動詞-自立	五段・ラ行	連用形
と	ト	と	助詞-格助詞-一般		
ー	ー	ー	未知語		
ー	ー	ー	未知語		
戦争	センソウ	戦争	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
食っ	クッ	食う	動詞-自立	五段・ワ行促音便	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
人間	ニンゲン	人間	名詞-一般		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
。	。	。	記号-句点		
　	　	　	記号-空白		
ぼく	ボク	ぼく	名詞-代名詞-一般		
自身	ジシン	自身	名詞-一般		
の	ノ	の	助詞-連体化		
なか	ナカ	なか	名詞-非自立-副詞可能		
の	ノ	の	助詞-連体化		
戦争	センソウ	戦争	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
政治	セイジ	政治	名詞-一般		
亡命	ボウメイ	亡命	名詞-サ変接続		
者	シャ	者	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
系譜	ケイフ	系譜	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
大	ダイ	大	接頭詞-名詞接続		
東亜	トウア	東亜	名詞-固有名詞-地域-一般		
戦争	センソウ	戦争	名詞-サ変接続		
私	ワタシ	私	名詞-代名詞-一般		
観	カン	観	名詞-接尾-一般		
